id,otel_id,otel_ad,yorum
1620,289,Incekum West Hotel,"otelin personel ve temizligi iyi, havuz ve sahili temiz iyiydi."
1621,289,Incekum West Hotel,yemekte menu sikintisi bizim damak tadimiza uygun cesitligi azdi.
1622,289,Incekum West Hotel,"Otel personeli ilgili, yemekler lezzetli, samimi guzel bir ortam..konum mukemmel zaten denizi harikaydi havuzu da yeterli temiz genel olarak memnun kaldik yine gelebiliriz"
1623,289,Incekum West Hotel,"Odalarda sadece sampuan ve sabun vardi sac kremi ,dus jeli,pamuk vs olmaliydi.yemekler lezzetli ancak kirmizi et neredeyse hic yoktu..tatli cesitlenebilir her gun ayniydi.animasyon aksam eglenceleri gelistirilmeli yoksa sikici oluyor..4 gece boyunca carsafimiz hic degistirilmeden aynisi duzeldi temizlik yetersiz"
1624,289,Incekum West Hotel,"Herseyden cok memnun kaldik dogrusu, otele girisimizden cikisimiza kadar her asamada ilgi ve alaka gorduk, personel (resepsiyon, bar, oda temizlik, yemek, genel temizlik, havuz hijyen ve temizlik) cok duyarli, ilgili ve saygiliydi. Hepsine cok tesekkur ederiz, gorusmek uzere ??"
1625,289,Incekum West Hotel,Herhangi bir aksaklik yasanmadigimiz  icin sadece isletmeye tesekkur edebilirim
1626,548,Casamia Boutique Hotels,"Personel cok ilgili, hizmet kalitesi cok iyi."
1627,396,Side Sunberk Hotel,"Otel temiz denize 10 dk yurume mesafesinde,temiz personel ilgili yemekler cesit yok ama guzeldi"
1628,396,Side Sunberk Hotel,Havuz cok asiri kucuk yemekler cesitlendirilebilir onun disinda tesis sevimli
1629,193,Diamond Elite Hotel Spa,Her sey cok guzeldi
1630,810,Mirada Exclusive Bodrum,"Cogunlukla personel guleryuzlu , Deniz guzel yemek ve icerecekler kaliteli"
1631,810,Mirada Exclusive Bodrum,Aksamlari program olmali
1632,194,Diamond Premium Hotel Spa,Otel cok buyuk temiz guzel calisanlar guler yuzlu
1633,194,Diamond Premium Hotel Spa,Restoran ve havuz cok kalabalik ozellikle restoranda yemek sirasi cok bekledim
1634,194,Diamond Premium Hotel Spa,Personel cok keyifli ve eglenceli insanlar guler yuzluler bu bizi cok mutlu etti .
1635,194,Diamond Premium Hotel Spa,Gece Animasyon ekiplerinin performanslari arasinda cok fazla fark var . En kotu ekip maalesef Turk gosteri grubu .
1636,194,Diamond Premium Hotel Spa,"kizimla konakladigim otelde hijyen,personel,performans,yemek hersey cok guzeldi.Butun personel ihtiyacinizi anlamak icin ugrasiyor ve buda sizi mutlu ediyor."
1637,194,Diamond Premium Hotel Spa,Otelin su olumsuzdu diye degerlendirecegim onemli bir seyi yok.Ben mayis ayinda konakladim tam sezonunu bilmiyorum nasil bir performans ama benim icin harikaydi.
1638,194,Diamond Premium Hotel Spa,Konfor & temizlik & yemek & personel & animasyon ????????????harika bir tatil gecirdik . Tavsiye ederim .
1639,194,Diamond Premium Hotel Spa,havuz animasyonunda biraz daha fazla etkinlikler olabilir.
1640,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Sesiz sakin bir ortam
1641,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Saat 14.00 giris icin geldik odalar hazir degil diye saat 17.00 gibi giris yapabildik Kumsal cok kucuk sezlong yetersiz Resepsiyon personeli kaba ve ilgisiz Odalar kucuk Yemek cesitleri az Biraz gec gittiginizde bircok yemek cesidi kalmamis oluyor
1642,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Diger konularda herseyde cok iyiydi soylenecek bisey yok good
1643,196,Doubletree By Hilton Bodrum Isil Club All Inclusive Resort,Alacarte restorant icin rezervasyon alan ceylan hanim diye birisi mevcut akli bi karis havada otele girdigimiz gun scorpion balik restorandina rezervasyon yaptirdik cuma gunune islemi tamamladim dedi cuma saat 8e yaptim cuma gunu bi gittik rezalet rezervasyon yok adam bakiyor oda numarasina yok isime bakiyo yok meger rezervasyon bile yapmamis biz oylece kalakaldik  biraz dikkatli uyari yapin oyle suslenip puslenip gezmeye benzemiyor  Birde havuz yetersiz aqua park yok bunlarin olmasi daha guzel sonuclar verebilir
1644,403,Almena City Hotel,Personel iyi hepsi guler yuzlu yardimci oldular kahvalti mukemmel temiz ve taze idi her sey icin cok tesekkur ederiz.
1645,292,Palmea Hotel,Maalesef kotuydu
1648,197,Elegance Hotel Marmaris,Yemek servis maaslarinin temizligi ve sonraki misafirlere hazirlanmasi daha hizli olabilir
1649,197,Elegance Hotel Marmaris,Odalar ve genel olarak otel konforlu ve guzeldi.
1650,197,Elegance Hotel Marmaris,"5 yildizli bir otel ve hersey dahil konsepti olmasina ragmen, odada kahve seti yoktu, mini bar yetersiz ve ucretliydi, yemekler cok kotuydu, yemekler 3 yildizli otel ayarindaydi sadece ac kalmamak icin yedik. Yemek saatleri disinda yiyecek birsey bulamadik. Cocuklar icin dondurma dahi yoktu. Havuz barinda sadece bira, raki ve 3 cesit kokteyl ucretsiz geri kalan hersey ucretliydi. Plaj kismi cok kucuk ve dipdibe sezlognlar ile dolu.  Cocuklu bir aile olarak bir daha asla bu oteli tercih etmeyecegiz."
1651,402,Alanya Risus Park Hotel,"Otele gidince resepsiyondaki Mert in guler yuzuyle karsilastik.  *Karsilama iyiydi,  *Odalar, carsaflar, banyo vb temiz ve iyiydi.  *Yemeklerin, tatlilarin, meyve ve sebzelerin cesitlligi ve sunumu gayet iyiydi.  *Otel sahibi Devrim beyin herkese olan yakin ilgisi ve otel personelini her seyin olumlu gelismesi icin yonlendirici olmasi dikkat cekiciydi.  *Aldigimiz hizmetler uc yildizli otelin cok otesindeydi.  *Calisan personelden sikayetci olan misafirlere biraz ""gunaydin, iyi aksamlar, tesekkur ederim vb."" gibi kelimeleri yeri geldiginde bolca kullanmalarini tavsiye ederiz. Biz bu kelimeleri kullanmaktan imtina etmedigimiz icin personelden cok yakin ilgi gorduk."
1652,402,Alanya Risus Park Hotel,"*Plajdaki sikinti Alanya plajlarinin genel sikintisiydi zaten. Sadece iki noktayi olabilirse cok daha iyi olur dusuncesiyle belirtmek isteriz. 1)Yemek salonu ve resepsiyona klima konulabilirse cok iyi olur,  2)Alkol servisi 24.00 kadar uzatilabilirse cok iyi olur. Bu iki noktayi konugu olmaktan cok memnun oldugum otelinizi daha da zirve yapmasi icin yazmak istedim. Yoksa her sey yolunda. Her sey icin cok tesekkurler Devrim bey ve kiymetli personeli. Yeni tatillerde gorusmek dilegiyle."
1653,559,Foca Antik Otel,Personeller ilgisiz
1654,198,Emelda Sun Club,Animasyon harika ozellile animasyon sefi cok eglenceli otel konumu mukemmel saginda deniz solunda havuz olan harika bir yer
1655,198,Emelda Sun Club,Yemekhanede kedi olmasi
1656,198,Emelda Sun Club,Temizlik harika idi  Fazla yemek cesidi vardi azalabilir bence  Personellerin gulen yuzu cok iyidi
1657,198,Emelda Sun Club,Yok gayet iyidi memnun kaldik
1658,198,Emelda Sun Club,Yemekleri cok iyiydi cok cesitliydi personel ilgiside guzeldi Bahcesi cok guzeldi duzeni temizligi cok iyiydi tavsiye ederim
1659,198,Emelda Sun Club,Odalari biraz daha bakimli olabilir onun disinda hersey guzel
1660,198,Emelda Sun Club,Ilk olarak cocuklar icin gercekten hersey dusunulmus bu yuzden oteli tebrik ederim cocuklara gore acik bufe bile vardi deniz kenarinda parki kocaman eglence alani mini klubu tam cocuklu ailelere gore bir otel.animator arkadaslar misafirleri eglendirmek icin canla basla calisiyorlardi otel calisanlari hep guleryuzluydu ac kalma gibi bi sansiniz yok otelde surekli yemek yiyebileceginiz alanlar mevcut havuz basinda meyva servisi bile var cok hosuma gitti biz cocuklardan dolayi aquapark havuzunu kullandik genelde derinligi buyuklugu gayet yeterliydi odalar cok temizdi otel genel olarak temizdi dogasi cok guzel merkezi bir yerdeydi
1661,198,Emelda Sun Club,Ilk olarak denizi taslik otel niye kum getirtmemis onu anlayamadim sonucta 5 yildizli bir tesis ikinci olarak odalar baya kucuk yataklar konforsuz carsaflar da lekeker vardi havuzdaki sezlonglarda yer bulmak imkansiz sabahin 6 sinda havlusunu birakan bazen gunboyu ugramiyo sizde kullanamiyorsunuz dogalolarak yemekhanedeki bazi tabak catal ve kasiklarda lekeler ve yapiskanlik vardi ve havuzdaki bar aksamlari tika basa dolu yarim saat bekledigim oldu nerdeyse bir aksam aksamlari oraya calisan takviyesi yapilabilir belki birde miniklupte genelde calisan arkadaslar hep yabanci turkce ya hic bilmiyorlar yada cok az ingilizce konusup anlatabildim derdimi oraya daha cok turkce konusabilen yada turk arkadaslar da olsun genel olarak memnun kaldim bidaha gidermiyiz evet gideriz??
1662,198,Emelda Sun Club,Yemekler.  Calisan davranislari.
1663,198,Emelda Sun Club,Odalar eksiydi.
1664,814,Patron Hotel,guleryuz merkezi konum
1665,814,Patron Hotel,kahvalti oda konforu
1666,199,Fortezza Beach Resort,"Otelin her departmaninda Ilgili, guler yuzlu calisanlari vardi ve Jolly Tur temsilcisi Berivan Hanim bizi gayet samimi bir sekilde karsiladi . Denize sifir konumda olmasi cok ideal, plaj uzunlugu deniz kullanimini cok kolaylastiriyor, havuzlari temizdi, aqua park cocuklu aileler icin mukemmel . Animasyon ekibi ve bar calisanlarinin cabalari ayrica takdire sayan"
1667,199,Fortezza Beach Resort,"Ana yemek bolumu cok sicak oluyor, klima sayisi artirilabilir"
1668,199,Fortezza Beach Resort,Guzel konum. Hersey dahil.
1669,199,Fortezza Beach Resort,Arilar ve sezlong sikintisi.
1670,199,Fortezza Beach Resort,Aradiginiz her sey mevcut bir otel
1671,199,Fortezza Beach Resort,Izgara cesitlerini artirabilir
1672,199,Fortezza Beach Resort,Ariproblemi haric  hersey guzeldi
1673,199,Fortezza Beach Resort,Konumu denizi bol cesit yemek icmek temizlik
1674,199,Fortezza Beach Resort,Yok gibi.yemekhane bolumunde personel  biraz daha cogaltilabilir.
1675,199,Fortezza Beach Resort,Hersey dahil olmasi animasyon ekibi nin cocuklar la guzel oyunlar oynamasi geceleri disko da muzik ve dans .Yemekleri cok begendik tatli cesitleri cok fazlaydi
1676,199,Fortezza Beach Resort,Otelin  icinde cok ari ve sivrisinek olmasi
1677,199,Fortezza Beach Resort,"Acil mudahaleler icin kolayca ulasilabilir yeteri kadar oksijen tupu olmamasi, doktor ofisinde ""doktor""bulunmamasi, ari, bocek sokmalarina karsi yeterli ilk yardim, saglik mudahalesi yapilmamasi en onemli eksiklerdendir."
1678,199,Fortezza Beach Resort,"Daglarin arasinda muhtesem manzarasi, guzel yemekler, havuzlar, guler yuzlu personel, aktiviteler, cocuk kulubu.."
1679,199,Fortezza Beach Resort,Cocuk icin ayrilan yatagin tek kisilik koltugun acilarak yapilmasi ve klimanin tam onunde olmasi... Baska da olumsuz diyebilecegim birsey yok...
1720,564,Hotel 212,Sabahtan aksama kadar yan otelden gelen rahatsiz edici muzik sesi Odanin kucuklugu Balkon olmamasi Banyo lavabosundaki karincalar Pencerelerin ve demirlerin cok kirli olmasi Minibarin odadan cikinca sogutmamasi
1721,603,Vadi Boutique Hotel,"Konum, personel ,wifi kalitesi, cevre duzenlemesi."
1722,603,Vadi Boutique Hotel,Ilave yatak ve cok kotu olusu.
1723,603,Vadi Boutique Hotel,Kahvaltilari ve yemekleri cok guzel. Servis elemanlari guler yuzlu ve ilgili.
1680,295,Ramada Plaza By Wyndham Izmir,"Konaklama yapmis oldugumuz oda girdigimiz andan itibaren asiri ve cok cok yogun sekilde sigara kokuyordu. Sigara kokusu o kadar asiriydiki; koltuk ve tv kanapesine dahi sinmisti. Once gecebilecegini dusunerek bu sogukta cami actik sonuna kadar ama yine gecmedi. Yalniz 1 gece kalacagimiz icin yine de sorun etmeyelim dedik ama 5 yasinda kizimizla beraber o odada yatarak cok buyuk hata ettik, cunku uyurken ucumuzde gece boyunca oksurduk maalesef. Bugune kadar sayisiz otelde konaklamisizdir, ancak hayatimda bu derece yogun sigara kokusu olan bir odayi ilk defa gordum. Sirf bu yuzden gece uyurken oksurecegimizi bilsek oteli terkederdik kesinlikle."
1681,561,Gumuldur Mavi Deniz Otel,"Otelin konumu guzel, odayi cok kullanan biri olarak deniz manzarali olmasi iyiydi. Personel cok ilgili ve guler yuzlu. Temizlik ve hijyen iyi.  Personel ve yoneticilere tesekkur ederiz. Aksamlari canli muzik guzeldi, sakin ve rahatlatici bir tatil oldu."
1682,561,Gumuldur Mavi Deniz Otel,"Dinlenme alani yetersiz ve konforsuz. Yiyecekler biraz daha cesitli olabilir.  Sahil cok erken kapatiliyor, en azindan saat aksam 8”e kadar sezlonglar toplanmayabilir."
1683,413,Club Marakesh Beach Kemer,Otel odalari havuz deniz gayet guzel hersey elimizin altindaydi oda temizligi hemen hemen hergun yapiliyordu calisan arkadaslarimizin ilgilenmesi gayet basarili Tam bir fiyat performans oteli.
1684,413,Club Marakesh Beach Kemer,Animasyon etkinlikleri cok zayif . Onun disinda herhangi bir problem yok.
1685,413,Club Marakesh Beach Kemer,"Fiyat performans olarak normal , denize sifir"
1686,413,Club Marakesh Beach Kemer,Dort katli olup Asansorun olmamasi Yemeklerin yetersiz olmasi cesidin hemen hemen hic olmamasi Ozellikle alkol iceceklerin cok az olmasi ve kalitesinin dusuk olmasi Yemek Personelinin  yetersiz olmasi Ve isini severek benimseyerek kuruma sahip cikarak yapmamasi
1687,413,Club Marakesh Beach Kemer,Denize sifir olmasi personelin guler yuzlu olmasi harika
1688,413,Club Marakesh Beach Kemer,Odalar eski ve bakimsiz yemek icin dunyanin malzemesi gidiyor ama guzel olmuyor daha iyi olabilir
1689,413,Club Marakesh Beach Kemer,"Oda temizligi iyi, animasyon ve mini clup her aksam var vakit guzel geciyor. Konumu cok iyi. Kisacasi aile ile guzel vakit gecirebileceginiz bir yer."
1690,413,Club Marakesh Beach Kemer,"Havuz kucuk, yemek cesiti az ve kalite biraz dusuk."
1691,413,Club Marakesh Beach Kemer,yemek konusunda iyiydi. yemekler temiz ve iyi kalitede. cesitleri de yeterli seviyede. biri damak tadiniza uymasa da alternatif baska cesitlerin olmasi iyiydi. icecek konusunda da yeterliydi.
1692,413,Club Marakesh Beach Kemer,"oda temizligi ve hijyen cok dusuk. odalardan sadece cop toplandi. temizlik ve carsaf degisimi, havlu degisimi yapilmadi. surekli talep etmeniz gerekiyor. sampuan, sabun ve tuvalet kagidi bittiginde gidip istemek zorunda kaldim. ozensizdi. kaldigimiz bir hafta boyunca yerler ve banyo hic temizlenmedi. mini buzdolabi arizali oldugunu bildirdigim halde ne tamiri yapildi nede degisimi, sicak havada da ihtiyaclardan biri. yatak kalitesi de iyi degildi."
1693,413,Club Marakesh Beach Kemer,"Her gun oda temizligi yapildi, personel saygili ve guleryuzluydu,denize sifir olmasi."
1694,413,Club Marakesh Beach Kemer,"Havuzlar kucuk ve kalabalikti,denizde cok zaman gecirmek zorunda kaldik,snack saatleri ve sunulan urunler kalitesiz,yenmeyecek duzeyde ve hijyenik olmamasindan dolayi hic yararlanamadik.Yemeklerde corba ve salata cesitleri az ve bir onceki ogunden kalan kokmus salatalar sunuluyordu.Odalar bakimsiz ve dusta sabunluk ve aski yoktu."
1695,413,Club Marakesh Beach Kemer,Calisanlar ilgili odamiz hergun temizlendi fiyata gore verilen hizmet guzel oteli gezinomi devir almis onumuzdeki sezon daha guzel olacagi kesin
1696,413,Club Marakesh Beach Kemer,Yemek cesitliliginin eksikligi ve su kaydiragi calismiyordu ara ogunler de sunulan pasta ve pogacalar kahvalti dan kalma oluyor buzdolabindan cikarip getiriyorlar
1697,413,Club Marakesh Beach Kemer,Animasyon ve muzik
1698,413,Club Marakesh Beach Kemer,Animasyon ve Deniz cok guzel
1699,413,Club Marakesh Beach Kemer,Bina yenilenmeli ve lobide klima olmali
1700,413,Club Marakesh Beach Kemer,Calisanlar Hizli duzenli ve temiz is yapiyorlar. Eksikler hemen karsilaniyor
1701,413,Club Marakesh Beach Kemer,Odamizi degistirmediler ve mini buzdolabimiz  yoktu
1702,413,Club Marakesh Beach Kemer,Deniz taslik ama berrak. Personel guleryuzlu.
1703,413,Club Marakesh Beach Kemer,Yemek cesiti az animasyon orta seviye
1704,314,Belpoint Beach Hotel,"yemekler cok kotu. mutfaktan gelen kokular odalara cikiyor. odalar kotu kokuyor. havuz bakimi iyi degil, kurbagalar vardi."
1705,596,Pyara Hotel Turunc,"Konum, oda konforu, personel"
1706,596,Pyara Hotel Turunc,"Geceleri bitmek bilmeyen muzik, gurultu,  samata, uyumak ve dinlenmek isteyenler ciftler icin rahatsiz edici.."
1707,597,Queen Boutique Hotel,Sadece lokasyon. Baska hicbir artisi yok.
1708,597,Queen Boutique Hotel,Odalardaki klimalar o kadar eski ki asla sogutmuyor. Oda hamam gibiydi. Cozum bulmalarini istedigimizde de yapacak birsey yok bizim otelin klimalari eski tum odalar boyle dediler. Otelin sahibi cok kabaydi. Yanimizda bile personellere bagirip cagirdi. Sirf 5 dakika gec gelen musteriye kahvalti vermisler diye. Calisan cocuklara uzulduk.  Kahvalti yetersizdi. Arabayi parkedecek bir alanlari yok. Deniz manzarali denilen odada manzara ondeki apartmandan gorebileceginiz kadar yok denilecek kadar yani. Uzun suredir gittigim en berbat oteldi.
1709,315,Blue Diamond Alya Hotel,Personeller her yonu ile cok iyi
1710,315,Blue Diamond Alya Hotel,Deniz cok dalgali ve asiri tasli
1711,565,Hotel Gold Stone,Yemekler cok kotu icecek yok suya bile ekstra para isteniyor
1712,416,Cesme Ladin Otel,"Konumu harika???? tesis guzel konforlu, temiz????"
1713,416,Cesme Ladin Otel,Konumu guzel
1714,416,Cesme Ladin Otel,Acilen bakima ihtiyaci var odalar eskimis
1715,416,Cesme Ladin Otel,Denize konumu guzel
1716,416,Cesme Ladin Otel,Otelden ayrilacagimiz gun otelin son gunu olmadindan dolayi plaj havlusu yoktu yikacagindan folayi
1717,416,Cesme Ladin Otel,"Konum mukemmel,personel cok yardimci ve guleryuzlu.. Herkese tesekkurler.  Sadece,ozellikle banyolara ve tabii odalara kucuk bir bakim iyi olur."
1718,416,Cesme Ladin Otel,Banyo bakimsizligi.
1719,564,Hotel 212,Personel Kahvalti
1724,603,Vadi Boutique Hotel,Resepsiyonda calisan tum gorevliler ilgisiz kesinlikle degismeleri gerekiyor. Ne otele giris yaparken ne cikis yaparken hicbir sekilde ilgilenmiyorlar. Odalar temiz degil temizleme kartini astigimiz halde havlu disinda degisen bir sey yok. Bir gun once yedigimiz seyler bile balkondan alinmamis o derece bakmiyorlar. Ozellikle tesetturlu insanlarin rahat edebilcegini hic dusunmuyorum gelen kitle bir garip o yuzden nerdeyse hic otelde bile zaman gecirmedik. Kisacasi bir daha asla tercih etmeyecegim bir otel.
1725,417,De Mare Family Hotel,"Yemekler guzel, havuz guzel cocuklar icin yeni kaydirak yapilmis,bu yil plajda icecek servisi olmasi guzeldi"
1726,417,De Mare Family Hotel,"Konuklara gosterilen ilgi ve davranis mukemmel, gerisi teferruat! 10 puan , 10 puan, 10 puan ..."
1727,417,De Mare Family Hotel,"O kadar kusur , kadi kizindada olur!"
1728,417,De Mare Family Hotel,"Yemekler,personel davranisi,havuz,temizlik hizmetleri"
1729,317,Caprice Beach Hotel,Konum itibariyle otopark sorun. Alan dar.
1730,317,Caprice Beach Hotel,denize olan yakinligi ve otel konumu gayet guzel olusunun disinda cok olumlu bir degerlendirme yapamayacagim.
1731,317,Caprice Beach Hotel,Yataklari cok rahatsizdi ayrica animasyon yonunden cok zayif cocuklara yonelik animasyon acisindan hic bir sey yok
1732,317,Caprice Beach Hotel,Havuzu cok guzel...gayet temiz...calisanlar cok ilgili...otelin konumu da gayet iyi...fiyat performans gayet iyi...
1733,317,Caprice Beach Hotel,Denizi cok tasli ve yosunlu...
1734,817,Start Otel,"Gayet merkezi, oda is gorur."
1735,817,Start Otel,Musteriye olan ilgi guzel idi
1736,817,Start Otel,Oda temizligi iyi fakat yeniden temizlemeye gec geliyorlar
1737,620,My Adress Alacati,Genel olarak konum temizlik oda kahvaltiya memnun kaldik
1738,419,Dogan Beach Resort,"Otelin acik bufesi son derece yeterliydi, urunler taptaze ve yemekler lezzetliydi. Odamiz tertemizdi. Otel personeline ozellikle tesekkur ediyorum cok guler yuzlu ve ilgiliydiler. Cocuklarla birlikte cok guzel bir tatil gecirdik."
1739,320,Club Hotel Sidelya,Yemekleri cok iyi ozellikle.kaliteli personel kaliyeli hizmet kaliteli urunler.kisaca hersey cok iyiydi.seneye tekrar insallah??
1740,320,Club Hotel Sidelya,Havuzlar yeterli ve temiz Yiyecek ve icecek cesitleri yeterliydi  Deniz  ve kumsal temizdi
1741,420,Dogan Paradise Family Club,"Personel guler yuzlu, yemekler lezzetliydi."
1742,420,Dogan Paradise Family Club,"Internet cekmiyor, plajin girisi tasli."
1743,420,Dogan Paradise Family Club,"Dogan Paradise yine farkini gostermis, Gittigim en iyi otel unvanini benden aldi.Aldigi parayi hakeden bir otel,diger subesinde de tatil yapma imkanimiz olmustu,cok begenip bu kez burayi deneyimlemek istedik.Gercekten umdugumuz gibi iyidi.Tesekkur ederiz,her sey icin...Bu cizginizi bozmamaniz dilegi ile..."
1744,420,Dogan Paradise Family Club,Yemekler harika ben cok severek yedim cocuklarimda mangallar cok iyi ascilar guler yuzlu
1745,420,Dogan Paradise Family Club,Havuz bence cok bakimsiz keske daha bakimli olsa internetin cekmemesi cok kotu
1746,420,Dogan Paradise Family Club,"Deniz guzel, yemekler cesit az ama olan kaliteli. Personel cok guler yuzlu"
1747,420,Dogan Paradise Family Club,"Odalar cok bakimsiz, bocekler vardi ve kucuk eskiydi"
1748,420,Dogan Paradise Family Club,Konum cok iyi
1749,420,Dogan Paradise Family Club,Odalar daha bakimli olabilir temizlik servis vb perso el sayisi artirmali
1750,903,Turunc Dream Hotel,"Odalar cok temiz, personel cok yardimseverdi. Otelin restauranti son derece lezzetliydi, aile odasinda konakladik, klimali ve konforlu bir odaydi."
1751,422,Gumbet Anil Beach,Personel ve denize yakinlik iyi
1752,422,Gumbet Anil Beach,Vallahi 3 senedir ayni otele  gidiyorum cok guzel ve aile olarak gidilirse tavsiye ederim.
1753,422,Gumbet Anil Beach,Kotu bir olumsuz birsdy yok
1754,422,Gumbet Anil Beach,Calisan personel ve isletmecileri musteri ler icin hemen herseye hakim ve mudahale yi cok iyi yapiyor lar
1755,422,Gumbet Anil Beach,Kisiye gore degisebilir ben ve esim olumsuzluk yasamadik ne plajda ne de otelde ne de yemekler ne bar ihtiyaci cok iyi karsiliyor tesekkur ederim herkese tekrar tereddut etmesen gelirim buraya
1756,422,Gumbet Anil Beach,serife hanimin ilgisi cok iyiydi. fiyat performans oteli. cocuklu ailelerin rahat edebilcegi bir otel. tek sikinti gumbet cok gurultu biyer. gece cok gurultu oluyor.
1757,422,Gumbet Anil Beach,yemekler mukemmeldi lahmacun pide doneri olsun sulu yemek ve ozellikle mercimek ve ezogelin corbasi cok guzeldi tatlilar hepsi iyiydi saygili ve efendi personelleri vardi. temizlik iyiydi tek kusuru gece 4 kadar muzik gurultusu olmasi baskacada tekrar gidebilecegim bi otel
1758,422,Gumbet Anil Beach,sadece gurultu oda onlarin yapabilecegi bir sey yok. barlar sokaginin icinde
1759,324,Extenso Hotel,"Oda-kahvalti konaklama yaptik ve acik bufe kahvaltisi son derece zengin ve kaliteli. Otel personeli guleryuzlu, odalar tertemiz. Daha once de birkac sefer kaldik ve hic gurultuyle karsilasmadik, rahat uyuduk. Ayrica yataklari Yatsan markali ve gercekten cok rahat. Tavsiye ederim."
1760,324,Extenso Hotel,"Genelde dugun organizasyonlari cok oldugundan aksama dogru giris yaparsaniz otopark sikinti olabiliyor. Ancak arac anahtarini teslim etmeyi tercih ederseniz vale aracinizi kapali otoparka cekiyor, bu da sorun olmuyor boylece."
1761,324,Extenso Hotel,"Son derece kaliteli ve temiz bir otel. Konumu da cok iyi, her yere ortak mesafede."
1762,324,Extenso Hotel,"Otelin konumu, acik bufe kahvaltisi, temizligi, yatak konforu iyi"
1763,324,Extenso Hotel,Otel fiyat performans olarak iyiydi ancak odaya yerlestigimde televizyonun baglanti kablolarinin takilmadigini gordum. Tv calismiyordu. Resepsiyonu aradigimda arkadaslar biraz gec mudahale ettiler. Odayi temizleyen personelin biraz daha dikkatli olmasinda yarar var. Ayrica kahvalti devam ederken ornegin sigara boregi bitiyor 20-25 dk sonra anca yenileri geliyor. Mudahale zayif. Bu operasyonlar gelistirilebilirse hizmet kalitesi artacaktir.
1764,323,Costa Farilya Special Class Hotel Bodrum,her yil bu otelde tatil yapariz. ilk kez kahvaltiyi cok vasat bulduk. zaten ilgili personele de soyledik.  kahvalti haric harikaydi her sey.
1765,323,Costa Farilya Special Class Hotel Bodrum,Plaj ve deniz guzel
1901,931,Daima Biz Hotel,Sanirim yok
1766,323,Costa Farilya Special Class Hotel Bodrum,Odalar kucuk ve basik  Kurutma makinasi kendini bile kurutaniyor  Kutu mendil istedim yok dediler
1767,426,Hotel Paris Prestige,Calisanlar cok guler yuzlu ve ilgililerdi. Otel merkezi bir konumdaydi.
1768,426,Hotel Paris Prestige,204 numarali odada kaldik. Cift kisilik yatakli bir oda olmasina ragmen yatagimizin ortasi surekli ayriliyordu. Sanirim 2 ayri yatagi birlestirmislerdi. O yuzden yatak cok rahatsizdi. Bir de tuvaletlerdeki sifonlarda sorun vardi. Bazen su dolmadigi icin sifon cekilemiyor bazen de suyu cok gec doluyordu
1769,426,Hotel Paris Prestige,Calisanlar cok ilgili ve guler yuzluydu. Otelin konumu merkeziydi.
1770,426,Hotel Paris Prestige,204 numarali odada kaldik. Cift kisilik yatak olmasina ragmen yatagimizin ortasi surekli ayriliyordu. Yatak cok rahatsizdi. Bir de tuvaletlerdeki sifonlarda sorun vardi. Bazen sifon cekilemiyor. Bazen de suyu cok gec doluyordu
1771,325,Fun And Sun Club Saphire,personeller iyi yardimci olmaya calisiyor.otel konumu guzel.
1772,325,Fun And Sun Club Saphire,"yemekler kotu,her gun ayni yemek cikiyor.hindi ve tavuktan biktim.kaldigim sure icinde bir gun kirmizi et cikmadi.otel sadece ruslara yonelik hizmet veriyor.otelin arkasinda kalan havuz kaydiraklari calismiyor, barinda su meyve suyu haricinde birsey yok , 2022 de iki aile olarak geldik - 2024 yine ayni iki aile olarak geldik.sanirim ucuncusu olmayacak.bu fiyata bir daha bu oteli tercih etmem.SON OLSUN."
1773,325,Fun And Sun Club Saphire,"Deniz, yeme icme cesitliligi, temizlik"
1774,325,Fun And Sun Club Saphire,Hizmet kalitesinin standart olmamasi. Isini cok iyi yapanlarin yaninda vasat alti calisanlarinda olmasi.
1775,829,Zena Hotel Bodrum,Konumu Kahvaltisi Calisanlar Cim sezlong alani
1776,829,Zena Hotel Bodrum,Banyo temizligi Oda koltuklarin temizligi negatif yonleri…
1777,828,Serin Otel,"Gercekten guzel bir oteldi. Calisanlar ilgiliydi, kahvaltisi guzeldi."
1778,828,Serin Otel,Internet hizmeti cok kotu.
1779,828,Serin Otel,"Arabasiyla urla’da 3-5 hem deniz hem gastronomi tatili yapmak icin cok guzel bir lokasyonda cok hos bir otel, kesinlikle tavsiye ederim. Arabasiz gideceklere tavsiye etmem ulasimda sorun yasayabilirler. Otelin bulundugu cesmealti’nda denize girmeye uygun beklentinin yuksek oldugu ege koylari ve denizi yok fakat arabayla 40dk-1 saat araliginda yol giderek ulasacaginiz mukemmel koylar ve plajlar var. Gastronomi merkezlerine ve urla sehir merkezineyse arabayla cok cok yakin (10 dk). Tavsiye edilir :)"
1780,614,Dream Town Hotel,"Nice location, clean, comfortable, kind staff"
1781,614,Dream Town Hotel,The door couldnt locked well.
1782,615,Elegance East Hotel,"otel temizdi, personel cok ilgiliydi, her gun oda temizligi yapiliyor, her gun nevresim takimlari degistiriliyordu, kahvalti cok guzeldi"
1783,615,Elegance East Hotel,olumsuz yonleri yoktur.
